601,"[(8, 3, 1), (9, 4, 2), (12, 3, 1), (15, 1, 1), (21, 3, 1), (22, 4, 1), (39, 1, 1), (47, 3, 2), (50, 5, 2), (56, 3, 1), (58, 1, 1), (64, 4, 3), (65, 4, 1), (69, 3, 2), (71, 1, 4), (82, 1, 3), (87, 4, 3), (91, 5, 1), (96, 2, 4), (98, 3, 2), (99, 3, 1), (100, 4, 4), (107, 4, 1), (109, 4, 4), (118, 1, 1), (121, 2, 3), (123, 1, 3), (125, 1, 4), (127, 4, 3), (131, 4, 2), (132, 5, 3), (133, 4, 2), (135, 4, 2), (140, 1, 4), (141, 4, 1), (143, 3, 3), (148, 3, 3), (151, 3, 3), (153, 4, 3), (154, 5, 3), (156, 4, 1), (157, 3, 1), (163, 4, 3), (164, 4, 2), (168, 5, 1), (172, 4, 1), (173, 5, 4), (174, 4, 1), (176, 2, 2), (178, 4, 3), (179, 5, 3), (181, 5, 2), (183, 4, 2), (184, 3, 2), (185, 4, 2), (186, 4, 2), (191, 4, 3), (195, 3, 2), (196, 3, 4), (198, 4, 4), (201, 5, 4), (204, 2, 2), (208, 4, 1), (210, 4, 3), (222, 4, 3), (225, 1, 1), (228, 5, 3), (230, 4, 4), (234, 1, 1), (238, 2, 1), (239, 3, 2), (241, 4, 1), (250, 4, 3), (257, 2, 2), (258, 5, 3), (259, 1, 4), (260, 4, 3), (276, 4, 1), (284, 4, 3), (287, 1, 2), (288, 1, 1), (290, 3, 1), (294, 1, 3), (318, 4, 4), (324, 4, 1), (325, 4, 4), (357, 4, 3), (365, 3, 2), (378, 2, 3), (382, 4, 1), (387, 3, 1), (389, 2, 4), (405, 1, 2), (406, 2, 1), (410, 4, 1), (411, 2, 3), (416, 3, 2), (418, 2, 3), (419, 4, 4), (421, 1, 2), (427, 4, 1), (429, 5, 4), (431, 4, 4), (436, 4, 3), (443, 4, 3), (455, 4, 1), (472, 1, 3), (473, 3, 4), (475, 4, 2), (476, 1, 2), (479, 4, 3), (482, 4, 1), (483, 4, 2), (496, 4, 4), (504, 4, 2), (508, 4, 2), (584, 4, 4), (588, 3, 3), (591, 3, 1), (623, 1, 1), (660, 3, 2), (671, 4, 4), (673, 1, 3), (699, 3, 2), (740, 4, 1), (743, 1, 1), (763, 5, 1), (820, 1, 3), (834, 1, 3), (840, 2, 1), (842, 1, 4), (864, 1, 3), (921, 5, 2), (928, 1, 3), (934, 1, 3), (949, 2, 4), (1028, 2, 1), (1039, 4, 2), (1047, 1, 1), (1063, 3, 1), (1073, 2, 4), (1079, 3, 3), (1084, 5, 4), (1116, 4, 2), (1135, 2, 1), (1296, 1, 2), (1540, 2, 1), (1615, 4, 4)]"
602,"[(1, 4, 3), (9, 4, 4), (50, 5, 1), (117, 5, 1), (118, 3, 3), (121, 4, 2), (125, 4, 3), (127, 5, 4), (148, 4, 1), (181, 5, 4), (237, 4, 4), (243, 3, 4), (257, 4, 2), (259, 4, 3), (261, 3, 2), (294, 5, 3), (300, 3, 2), (304, 4, 2), (343, 2, 1), (358, 4, 1), (457, 3, 3), (508, 3, 4), (538, 4, 1), (678, 4, 3), (748, 3, 2), (871, 3, 2), (880, 4, 1), (895, 3, 2), (988, 4, 3)]"
603,"[(7, 5, 1), (11, 5, 1), (12, 5, 4), (21, 3, 4), (22, 4, 1), (50, 5, 3), (56, 4, 2), (62, 2, 4), (89, 5, 1), (100, 4, 4), (157, 1, 3), (172, 5, 1), (173, 4, 2), (174, 3, 3), (176, 2, 2), (180, 4, 1), (181, 5, 4), (183, 4, 3), (210, 4, 3), (216, 4, 4), (222, 4, 1), (227, 3, 1), (228, 3, 1), (229, 4, 2), (230, 4, 4), (250, 5, 1), (271, 2, 4), (273, 1, 1), (288, 3, 4), (294, 4, 1), (313, 5, 3), (326, 4, 1), (380, 4, 3), (385, 4, 2), (419, 2, 2), (429, 5, 3), (449, 4, 3), (450, 3, 3), (474, 4, 4), (747, 3, 1), (748, 5, 2), (751, 4, 3), (923, 4, 4), (931, 2, 3), (988, 4, 2), (1240, 5, 4), (1483, 5, 1)]"
604,"[(5, 2, 1), (7, 4, 4), (48, 5, 1), (56, 2, 4), (98, 2, 4), (100, 5, 4), (127, 4, 1), (164, 4, 4), (183, 3, 4), (184, 3, 4), (185, 2, 1), (200, 1, 4), (201, 3, 2), (218, 3, 4), (234, 5, 1), (288, 3, 2), (413, 3, 1), (441, 2, 1), (443, 3, 2), (444, 2, 4), (447, 4, 1), (448, 5, 4), (558, 4, 4), (567, 5, 2), (637, 4, 3), (670, 5, 1), (672, 1, 1)]"
605,"[(1, 4, 3), (9, 4, 4), (12, 4, 4), (14, 5, 1), (15, 5, 4), (22, 4, 1), (64, 5, 2), (69, 5, 1), (70, 3, 4), (79, 5, 2), (98, 5, 3), (100, 5, 2), (111, 3, 1), (117, 2, 3), (118, 3, 4), (121, 1, 3), (124, 3, 4), (126, 5, 3), (127, 5, 3), (132, 5, 3), (133, 5, 4), (135, 5, 3), (137, 5, 1), (143, 1, 2), (153, 4, 1), (174, 3, 2), (176, 4, 2), (180, 4, 2), (187, 5, 2), (191, 5, 4), (210, 3, 1), (215, 3, 1), (223, 5, 4), (237, 3, 3), (238, 1, 3), (245, 3, 3), (252, 4, 2), (255, 2, 1), (260, 4, 1), (269, 4, 4), (274, 3, 3), (275, 4, 4), (276, 4, 1), (282, 4, 3), (284, 2, 2), (286, 4, 1), (288, 5, 1), (293, 3, 3), (294, 4, 2), (295, 4, 3), (300, 2, 1), (301, 3, 1), (302, 4, 2), (318, 5, 1), (325, 2, 1), (333, 4, 2), (338, 2, 3), (340, 4, 3), (357, 5, 3), (371, 5, 3), (405, 3, 4), (408, 5, 1), (462, 5, 4), (471, 3, 3), (475, 3, 2), (483, 5, 4), (496, 5, 3), (508, 5, 2), (521, 5, 4), (523, 5, 4), (526, 5, 3), (527, 4, 1), (528, 5, 4), (531, 4, 3), (546, 2, 3), (582, 4, 3), (597, 3, 4), (601, 5, 4), (619, 4, 2), (678, 1, 1), (754, 3, 4), (827, 3, 4), (831, 1, 3), (873, 3, 4), (879, 3, 1), (930, 2, 1), (934, 4, 3), (949, 5, 4), (1040, 2, 3), (1226, 4, 4)]"
606,"[(1, 5, 3), (3, 5, 2), (7, 4, 1), (8, 2, 1), (11, 5, 2), (12, 2, 4), (15, 5, 2), (22, 5, 1), (24, 5, 2), (25, 5, 1), (28, 4, 1), (31, 4, 2), (33, 4, 2), (38, 4, 1), (42, 3, 2), (48, 4, 1), (50, 5, 3), (55, 4, 3), (56, 5, 4), (58, 3, 1), (63, 3, 3), (64, 5, 2), (68, 5, 2), (69, 4, 1), (71, 5, 3), (79, 3, 1), (81, 3, 2), (82, 5, 3), (83, 5, 2), (87, 4, 2), (88, 4, 3), (89, 5, 4), (91, 5, 2), (93, 4, 3), (95, 4, 3), (96, 5, 2), (97, 5, 2), (98, 5, 1), (99, 4, 2), (100, 5, 3), (103, 3, 3), (108, 1, 3), (111, 4, 3), (117, 4, 4), (118, 4, 1), (121, 4, 4), (123, 3, 2), (124, 3, 2), (125, 4, 3), (127, 4, 4), (129, 3, 3), (132, 5, 4), (135, 5, 1), (138, 3, 1), (144, 4, 3), (147, 5, 1), (148, 3, 1), (150, 4, 4), (151, 5, 1), (153, 3, 1), (154, 3, 4), (156, 4, 3), (157, 4, 3), (161, 4, 2), (168, 5, 4), (172, 5, 1), (173, 5, 1), (174, 5, 3), (175, 4, 3), (176, 5, 1), (178, 5, 2), (179, 5, 4), (180, 4, 1), (181, 5, 2), (183, 5, 4), (184, 5, 4), (185, 3, 1), (186, 5, 3), (187, 4, 4), (188, 4, 3), (191, 5, 1), (194, 4, 2), (195, 5, 3), (196, 4, 1), (197, 3, 2), (198, 4, 2), (200, 5, 1), (201, 4, 4), (202, 4, 1), (203, 5, 4), (204, 4, 4), (206, 4, 2), (208, 3, 3), (209, 4, 4), (210, 3, 4), (211, 5, 3), (214, 4, 4), (215, 4, 3), (216, 5, 4), (222, 3, 4), (225, 1, 1), (228, 5, 3), (230, 2, 1), (234, 4, 3), (235, 3, 3), (236, 3, 4), (237, 4, 3), (238, 4, 2), (239, 4, 4), (241, 3, 2), (248, 5, 1), (249, 3, 4), (250, 4, 4), (255, 5, 1), (257, 5, 2), (258, 4, 3), (260, 3, 3), (265, 4, 2), (273, 4, 4), (281, 4, 2), (282, 4, 1), (284, 4, 2), (287, 4, 1), (288, 4, 3), (293, 5, 3), (294, 2, 2), (298, 4, 3), (307, 4, 4), (313, 5, 3), (323, 4, 3), (326, 4, 3), (333, 5, 4), (385, 4, 1), (393, 4, 2), (404, 4, 3), (405, 4, 4), (410, 3, 1), (418, 5, 3), (419, 4, 4), (421, 4, 3), (423, 5, 3), (427, 4, 1), (428, 3, 1), (432, 5, 1), (435, 4, 1), (441, 4, 2), (451, 3, 2), (455, 2, 4), (468, 4, 2), (471, 4, 3), (472, 4, 2), (473, 4, 1), (475, 4, 2), (477, 4, 1), (483, 5, 3), (491, 4, 1), (498, 4, 1), (501, 4, 2), (507, 4, 1), (508, 4, 1), (516, 4, 3), (527, 4, 4), (530, 4, 1), (531, 5, 1), (537, 2, 3), (546, 4, 3), (549, 4, 4), (562, 4, 3), (568, 4, 3), (576, 3, 1), (585, 4, 3), (588, 5, 1), (591, 3, 2), (596, 4, 2), (619, 4, 3), (620, 4, 1), (628, 4, 3), (637, 3, 4), (647, 3, 2), (651, 4, 4), (652, 3, 3), (655, 4, 1), (660, 5, 4), (662, 4, 2), (678, 3, 3), (684, 3, 2), (685, 3, 1), (692, 5, 3), (709, 5, 1), (713, 4, 3), (717, 3, 3), (729, 4, 1), (735, 5, 2), (746, 5, 1), (747, 4, 2), (748, 3, 2), (749, 4, 1), (756, 3, 4), (760, 3, 1), (763, 5, 2), (806, 5, 3), (816, 2, 2), (825, 5, 2), (827, 3, 3), (833, 5, 1), (841, 3, 3), (844, 4, 4), (845, 4, 2), (919, 2, 3), (924, 5, 3), (925, 4, 2), (926, 3, 1), (928, 4, 4), (939, 4, 1), (942, 4, 2), (951, 2, 1), (959, 5, 1), (963, 5, 4), (966, 5, 1), (969, 5, 2), (993, 5, 1), (1010, 3, 3), (1011, 3, 4), (1016, 3, 2), (1039, 4, 3), (1047, 2, 1), (1055, 4, 1), (1065, 5, 2), (1110, 2, 4), (1149, 4, 1), (1151, 3, 2), (1190, 3, 2), (1199, 3, 2), (1277, 3, 3), (1280, 2, 4), (1518, 4, 2)]"
607,"[(19, 3, 3), (30, 4, 3), (45, 4, 4), (56, 5, 4), (86, 4, 4), (100, 4, 2), (107, 4, 1), (121, 2, 2), (137, 4, 1), (174, 3, 2), (180, 4, 2), (211, 5, 2), (212, 3, 3), (213, 4, 3), (222, 3, 2), (238, 4, 3), (275, 4, 3), (311, 4, 2), (382, 3, 3), (435, 3, 4), (462, 4, 4), (474, 4, 3), (475, 4, 3), (482, 5, 3), (483, 4, 3), (485, 3, 4), (487, 4, 1), (494, 5, 1), (498, 4, 2), (511, 5, 2), (528, 4, 1), (529, 4, 4), (707, 4, 1), (847, 4, 3), (855, 4, 3), (887, 3, 3), (950, 3, 2)]"
608,"[(4, 3, 2), (8, 2, 2), (9, 4, 2), (11, 5, 4), (16, 2, 1), (22, 4, 2), (23, 5, 1), (25, 4, 1), (28, 4, 3), (42, 5, 3), (44, 4, 3), (50, 1, 2), (56, 5, 4), (58, 2, 1), (59, 5, 2), (61, 5, 3), (64, 4, 3), (65, 5, 2), (69, 4, 3), (70, 4, 1), (76, 4, 3), (79, 5, 3), (83, 5, 3), (86, 5, 4), (92, 3, 1), (93, 4, 3), (97, 3, 2), (98, 5, 2), (100, 4, 3), (111, 1, 1), (126, 1, 4), (127, 5, 4), (131, 4, 2), (132, 2, 2), (133, 4, 3), (134, 3, 4), (136, 3, 1), (144, 4, 4), (150, 3, 1), (157, 1, 3), (162, 3, 1), (163, 1, 4), (166, 3, 4), (168, 1, 3), (172, 1, 2), (174, 3, 3), (182, 4, 4), (185, 5, 4), (187, 4, 1), (190, 4, 3), (193, 4, 2), (195, 1, 1), (196, 5, 1), (197, 5, 1), (199, 1, 4), (204, 4, 3), (207, 5, 2), (213, 4, 4), (215, 3, 2), (216, 5, 2), (218, 4, 2), (234, 5, 4), (238, 5, 3), (262, 3, 1), (265, 3, 4), (268, 4, 1), (269, 3, 1), (275, 5, 3), (276, 2, 3), (283, 4, 4), (286, 4, 1), (287, 3, 1), (288, 5, 3), (294, 3, 2), (300, 1, 2), (301, 1, 2), (303, 4, 1), (305, 3, 2), (306, 4, 2), (310, 1, 4), (317, 5, 1), (318, 4, 1), (319, 4, 2), (321, 2, 3), (327, 2, 1), (328, 4, 2), (332, 4, 2), (333, 4, 3), (337, 4, 3), (340, 4, 1), (357, 5, 1), (418, 1, 3), (419, 4, 3), (421, 5, 2), (423, 4, 3), (427, 4, 4), (443, 5, 3), (448, 5, 3), (461, 4, 3), (462, 4, 3), (469, 3, 2), (475, 3, 3), (478, 3, 2), (479, 5, 3), (480, 3, 3), (483, 4, 2), (487, 4, 2), (489, 5, 1), (490, 4, 3), (499, 4, 1), (505, 5, 2), (506, 4, 1), (507, 3, 3), (508, 4, 1), (509, 1, 2), (514, 5, 2), (517, 4, 3), (549, 4, 2), (568, 5, 3), (603, 5, 3), (606, 5, 1), (607, 5, 1), (609, 5, 3), (611, 3, 1), (655, 5, 1), (658, 3, 4), (660, 5, 4), (661, 3, 1), (673, 4, 3), (690, 4, 1), (693, 3, 1), (694, 3, 4), (695, 5, 4), (699, 5, 2), (702, 1, 2), (729, 4, 4), (735, 4, 4), (736, 4, 1), (742, 4, 4), (753, 5, 4), (789, 3, 2), (848, 4, 4), (865, 4, 4), (886, 1, 4), (939, 4, 1), (956, 3, 2), (961, 4, 3), (969, 5, 4), (1009, 4, 4), (1039, 5, 1), (1063, 5, 2), (1101, 4, 4), (1113, 3, 1), (1115, 4, 1), (1119, 5, 3), (1124, 4, 2), (1153, 3, 4), (1172, 5, 2), (1183, 1, 4), (1204, 2, 3), (1221, 2, 4), (1262, 5, 3), (1281, 4, 4)]"
609,"[(1, 1, 4), (15, 5, 2), (125, 4, 3), (147, 1, 3), (243, 1, 3), (258, 3, 1), (259, 1, 3), (285, 5, 1), (287, 5, 4), (288, 2, 4), (294, 2, 4), (304, 5, 3), (313, 5, 4), (314, 1, 3), (319, 1, 1), (352, 1, 4), (408, 5, 1), (475, 2, 4), (538, 1, 3), (750, 4, 2), (877, 5, 4), (878, 1, 1), (890, 1, 3), (894, 1, 3), (901, 1, 2), (908, 1, 2), (948, 1, 3), (1012, 1, 3)]"
610,"[(1, 4, 2), (7, 2, 3), (8, 4, 2), (9, 3, 1), (11, 4, 1), (12, 5, 4), (28, 4, 2), (50, 4, 1), (51, 5, 1), (56, 3, 3), (66, 3, 1), (70, 4, 4), (71, 4, 3), (79, 3, 4), (95, 2, 2), (97, 3, 3), (98, 5, 3), (117, 4, 3), (127, 5, 3), (133, 4, 2), (135, 3, 3), (143, 5, 2), (153, 5, 4), (162, 5, 2), (172, 4, 2), (176, 4, 2), (183, 4, 1), (185, 5, 2), (187, 4, 2), (195, 3, 3), (203, 4, 4), (204, 1, 3), (210, 3, 1), (216, 4, 3), (271, 1, 3), (272, 4, 2), (275, 4, 2), (276, 4, 2), (283, 3, 1), (288, 3, 4), (294, 1, 1), (313, 4, 1), (315, 4, 2), (317, 3, 1), (318, 5, 3), (331, 3, 2), (352, 1, 1), (378, 5, 4), (402, 5, 1), (419, 5, 3), (423, 4, 2), (427, 5, 1), (477, 2, 4), (480, 5, 1), (483, 5, 2), (484, 3, 3), (485, 5, 4), (489, 4, 4), (505, 4, 3), (508, 3, 2), (516, 3, 2), (527, 4, 4), (568, 4, 4), (582, 4, 4), (591, 3, 1), (606, 5, 4), (607, 5, 3), (673, 4, 2), (699, 2, 3), (705, 3, 4), (735, 3, 2), (750, 4, 2), (751, 4, 4), (755, 5, 4), (1558, 3, 2)]"
611,"[(262, 4, 3), (268, 5, 4), (269, 4, 4), (272, 5, 4), (286, 5, 3), (288, 3, 2), (299, 1, 4), (300, 5, 2), (301, 4, 3), (302, 5, 1), (303, 3, 4), (305, 4, 1), (306, 5, 4), (307, 4, 1), (311, 4, 2), (313, 3, 1), (315, 5, 1), (324, 3, 1), (333, 4, 3), (334, 5, 3), (336, 5, 1), (340, 5, 3), (342, 3, 4), (344, 5, 4), (346, 5, 3), (347, 4, 1), (350, 4, 3), (353, 3, 3), (354, 3, 2), (355, 1, 1), (680, 4, 1), (690, 3, 3), (750, 5, 1), (751, 4, 3), (752, 5, 3), (873, 3, 1), (882, 4, 2), (886, 4, 1), (887, 2, 3), (896, 3, 3), (906, 2, 2), (1243, 3, 4)]"
612,"[(1, 4, 3), (7, 3, 1), (9, 3, 3), (15, 4, 2), (25, 3, 1), (100, 4, 3), (117, 4, 4), (118, 3, 1), (127, 2, 2), (147, 4, 2), (202, 2, 4), (237, 3, 1), (243, 2, 2), (259, 3, 3), (275, 5, 3), (300, 4, 4), (322, 3, 3), (476, 3, 4), (477, 2, 1), (480, 4, 2), (604, 4, 1), (864, 4, 2), (878, 2, 1), (924, 5, 2), (926, 2, 3), (1060, 4, 1), (1063, 5, 3)]"
613,"[(1, 4, 4), (12, 5, 3), (28, 3, 2), (50, 5, 3), (64, 5, 3), (89, 5, 4), (126, 5, 1), (127, 4, 1), (176, 5, 2), (194, 5, 3), (258, 5, 3), (272, 5, 4), (279, 4, 2), (297, 5, 2), (303, 4, 4), (318, 5, 4), (435, 5, 1), (471, 3, 3), (478, 5, 3), (509, 4, 2), (514, 4, 2), (530, 5, 3), (576, 3, 2), (603, 5, 2), (607, 4, 4), (632, 3, 1), (1157, 2, 1), (1315, 4, 1)]"
614,"[(1, 5, 4), (7, 2, 1), (9, 4, 2), (14, 3, 1), (25, 1, 1), (100, 5, 1), (117, 3, 4), (121, 4, 3), (122, 3, 1), (126, 4, 1), (147, 5, 2), (235, 5, 1), (237, 2, 2), (255, 5, 4), (276, 4, 3), (279, 3, 2), (281, 3, 1), (286, 2, 1), (287, 3, 2), (288, 2, 2), (289, 2, 4), (293, 3, 2), (294, 4, 4), (405, 2, 3), (410, 3, 3), (411, 3, 4), (458, 4, 3), (472, 3, 1), (476, 3, 1), (508, 4, 1), (535, 2, 1), (546, 1, 3), (717, 4, 2), (756, 4, 1), (841, 2, 3), (871, 2, 1), (1009, 3, 2), (1134, 2, 3), (1142, 3, 1)]"
615,"[(13, 4, 3), (14, 5, 4), (22, 4, 4), (23, 5, 2), (26, 4, 4), (28, 4, 2), (48, 5, 1), (69, 4, 3), (70, 4, 2), (72, 2, 3), (83, 4, 3), (86, 5, 1), (87, 4, 2), (97, 4, 2), (100, 3, 2), (127, 5, 4), (135, 4, 3), (153, 4, 2), (160, 3, 2), (168, 5, 3), (170, 4, 4), (175, 5, 1), (178, 5, 1), (179, 4, 2), (180, 4, 4), (187, 5, 1), (190, 3, 1), (191, 5, 2), (192, 5, 4), (194, 5, 3), (197, 4, 2), (199, 5, 1), (208, 4, 4), (209, 5, 4), (211, 5, 1), (213, 5, 1), (215, 4, 4), (216, 4, 1), (237, 4, 4), (238, 3, 2), (259, 1, 3), (262, 4, 1), (268, 4, 3), (269, 4, 1), (271, 2, 4), (275, 4, 4), (283, 4, 3), (286, 4, 1), (289, 2, 4), (294, 3, 1), (300, 4, 1), (302, 4, 3), (303, 5, 4), (306, 4, 3), (319, 4, 4), (325, 2, 2), (332, 2, 3), (357, 5, 4), (387, 3, 2), (423, 5, 1), (427, 5, 3), (428, 5, 4), (435, 5, 3), (462, 4, 2), (475, 4, 2), (509, 4, 4), (514, 5, 1), (517, 5, 4), (518, 4, 1), (519, 5, 2), (521, 4, 1), (523, 5, 1), (526, 4, 2), (527, 4, 3), (528, 4, 1), (529, 5, 3), (582, 3, 4), (629, 4, 4), (631, 4, 4), (632, 5, 2), (638, 5, 1), (640, 3, 4), (644, 4, 3), (660, 4, 3), (666, 2, 4), (678, 1, 3), (683, 1, 2), (699, 3, 1), (707, 3, 1), (708, 2, 4), (732, 4, 3), (735, 3, 1), (736, 5, 3), (792, 4, 1), (855, 4, 4), (886, 2, 2), (937, 2, 3), (949, 3, 4), (988, 1, 1), (1021, 5, 2), (1065, 4, 2), (1128, 1, 4), (1192, 4, 1)]"
616,"[(245, 3, 2), (258, 4, 1), (260, 3, 1), (269, 4, 1), (272, 5, 2), (286, 5, 1), (288, 4, 1), (289, 4, 1), (292, 4, 1), (299, 3, 2), (300, 4, 1), (301, 3, 4), (302, 5, 3), (303, 4, 2), (307, 2, 2), (313, 5, 3), (315, 4, 3), (316, 4, 1), (322, 4, 4), (323, 4, 3), (326, 3, 3), (327, 3, 2), (328, 3, 1), (329, 3, 3), (331, 4, 4), (333, 2, 3), (339, 3, 4), (343, 4, 1), (346, 3, 4), (347, 4, 4), (348, 3, 1), (349, 4, 3), (355, 4, 3), (362, 3, 2), (678, 2, 2), (689, 4, 4), (748, 3, 3), (750, 5, 3), (873, 3, 1), (879, 4, 4), (895, 3, 3), (937, 4, 4), (1313, 4, 3)]"
617,"[(7, 3, 1), (17, 1, 4), (53, 1, 4), (56, 1, 1), (74, 5, 2), (89, 4, 4), (98, 2, 2), (100, 4, 3), (132, 1, 4), (134, 3, 1), (136, 3, 3), (145, 1, 4), (164, 1, 4), (170, 1, 3), (174, 1, 4), (175, 4, 3), (179, 4, 1), (183, 4, 3), (184, 1, 4), (185, 5, 1), (192, 5, 4), (200, 5, 4), (201, 1, 3), (217, 1, 1), (218, 2, 1), (219, 4, 4), (234, 3, 4), (238, 3, 4), (242, 3, 1), (269, 1, 4), (288, 1, 2), (294, 1, 3), (302, 4, 4), (313, 1, 2), (320, 5, 1), (345, 1, 1), (357, 4, 3), (396, 1, 4), (413, 1, 1), (423, 1, 4), (424, 1, 1), (427, 4, 3), (429, 3, 2), (436, 3, 2), (440, 4, 4), (441, 3, 1), (443, 4, 3), (444, 4, 3), (446, 2, 1), (447, 4, 2), (448, 3, 3), (452, 1, 3), (453, 1, 4), (475, 1, 2), (480, 4, 1), (488, 4, 1), (496, 1, 1), (497, 3, 4), (498, 3, 4), (515, 3, 4), (519, 3, 3), (531, 2, 2), (547, 1, 1), (558, 3, 2), (559, 1, 1), (563, 1, 1), (565, 4, 1), (567, 2, 3), (569, 1, 3), (573, 4, 2), (582, 4, 1), (590, 1, 2), (604, 2, 1), (606, 3, 1), (607, 4, 3), (611, 4, 1), (615, 3, 2), (631, 2, 1), (635, 4, 1), (637, 3, 2), (644, 4, 4), (646, 4, 4), (647, 3, 1), (648, 3, 4), (653, 4, 4), (656, 4, 4), (667, 2, 4), (668, 4, 2), (669, 1, 4), (670, 1, 2), (671, 4, 4), (672, 3, 4), (674, 3, 4), (675, 4, 3), (767, 3, 1), (774, 1, 1), (816, 1, 3), (854, 1, 1), (855, 3, 2), (859, 3, 1), (860, 1, 1), (868, 4, 2), (1019, 4, 3), (1021, 4, 1), (1073, 3, 4), (1187, 3, 2), (1316, 1, 1), (1612, 1, 1)]"
618,"[(1, 4, 1), (2, 2, 2), (4, 2, 1), (7, 4, 1), (8, 3, 3), (9, 3, 2), (11, 4, 2), (12, 4, 3), (15, 3, 4), (22, 4, 2), (23, 5, 4), (24, 2, 2), (25, 2, 1), (28, 4, 2), (31, 4, 2), (33, 2, 2), (44, 4, 4), (49, 3, 1), (50, 5, 1), (52, 3, 4), (54, 3, 3), (55, 2, 1), (56, 4, 3), (62, 2, 2), (64, 4, 4), (65, 3, 4), (66, 4, 4), (68, 3, 4), (69, 4, 3), (70, 3, 3), (71, 4, 1), (73, 3, 4), (77, 3, 2), (79, 5, 1), (82, 4, 1), (87, 3, 4), (88, 4, 2), (90, 1, 1), (91, 4, 3), (93, 3, 3), (95, 3, 3), (96, 3, 4), (97, 5, 3), (98, 5, 3), (99, 3, 4), (100, 4, 3), (109, 2, 1), (111, 3, 1), (117, 5, 4), (118, 3, 4), (121, 4, 2), (123, 2, 4), (124, 1, 3), (125, 3, 1), (127, 5, 3), (131, 4, 1), (132, 4, 2), (133, 4, 1), (135, 4, 1), (136, 3, 4), (143, 4, 2), (144, 4, 4), (148, 3, 4), (150, 2, 1), (151, 3, 2), (154, 3, 1), (159, 3, 1), (161, 4, 2), (164, 3, 1), (168, 5, 4), (172, 5, 3), (173, 3, 3), (174, 5, 3), (176, 4, 1), (181, 5, 1), (182, 4, 1), (183, 4, 3), (185, 5, 3), (186, 4, 2), (187, 5, 4), (190, 4, 2), (191, 4, 1), (192, 5, 3), (193, 4, 3), (195, 3, 4), (196, 4, 4), (197, 3, 2), (200, 5, 1), (202, 2, 2), (203, 3, 3), (204, 3, 3), (210, 3, 1), (214, 2, 3), (215, 4, 1), (216, 3, 3), (218, 3, 3), (233, 3, 1), (234, 4, 4), (237, 4, 4), (238, 1, 1), (239, 3, 4), (241, 4, 1), (265, 4, 1), (273, 4, 4), (275, 3, 2), (276, 3, 3), (282, 3, 1), (283, 3, 2), (288, 3, 1), (313, 4, 2), (318, 5, 2), (356, 2, 2), (367, 3, 3), (371, 3, 2), (378, 4, 2), (382, 2, 1), (385, 4, 3), (392, 3, 2), (403, 4, 1), (404, 5, 2), (416, 4, 3), (418, 3, 3), (419, 4, 3), (420, 3, 4), (421, 3, 1), (423, 5, 2), (427, 5, 4), (432, 5, 2), (433, 2, 4), (443, 4, 1), (458, 3, 1), (462, 2, 2), (468, 3, 4), (470, 3, 2), (471, 3, 3), (477, 2, 4), (483, 5, 4), (485, 3, 1), (487, 4, 2), (496, 4, 4), (497, 2, 1), (501, 4, 4), (506, 4, 4), (507, 4, 2), (521, 2, 3), (526, 5, 1), (531, 4, 1), (549, 2, 1), (550, 3, 4), (559, 3, 3), (566, 3, 3), (568, 4, 3), (576, 4, 2), (582, 4, 4), (588, 4, 1), (596, 4, 2), (597, 4, 3), (609, 4, 4), (625, 4, 4), (628, 2, 3), (633, 3, 3), (651, 5, 1), (655, 4, 3), (660, 3, 2), (673, 3, 2), (676, 2, 1), (679, 1, 1), (684, 3, 4), (692, 4, 2), (693, 3, 4), (697, 3, 2), (699, 3, 2), (705, 3, 3), (709, 2, 3), (713, 4, 1), (720, 3, 3), (723, 3, 1), (724, 3, 1), (729, 3, 1), (731, 2, 2), (735, 3, 4), (746, 2, 2), (755, 2, 2), (762, 3, 1), (763, 2, 3), (770, 2, 4), (776, 2, 1), (778, 3, 4), (781, 3, 3), (785, 3, 4), (790, 3, 2), (815, 4, 1), (895, 3, 3), (924, 4, 4), (925, 2, 3), (939, 2, 1), (942, 2, 3), (944, 2, 2), (955, 2, 2), (959, 4, 2), (962, 1, 1), (966, 4, 2), (969, 3, 4), (1032, 2, 4), (1039, 4, 2), (1048, 3, 3), (1058, 3, 4), (1063, 3, 1), (1066, 3, 3), (1071, 1, 1), (1163, 2, 3), (1185, 2, 1), (1212, 2, 1), (1221, 2, 4), (1225, 2, 4), (1468, 3, 1)]"
